date,change,total
2024-04-03,17,42993
2024-04-04,27,43020
2024-04-05,19,43039
2024-04-06,14,43053
2024-04-07,20,43073
2024-04-08,21,43094
2024-04-09,17,43111
2024-04-10,25,43136
2024-04-11,24,43160
2024-04-12,24,43184
2024-04-13,20,43204
2024-04-14,17,43221
2024-04-15,16,43237
2024-04-16,8,43245
2024-04-17,16,43261
2024-04-18,10,43271
2024-04-19,14,43285
2024-04-20,13,43298
2024-04-21,12,43310
2024-04-22,11,43321
2024-04-23,14,43335
2024-04-24,12,43347
2024-04-25,14,43361
2024-04-26,16,43377
2024-04-27,10,43387
2024-04-28,9,43396
2024-04-29,8,43404
2024-04-30,7,43411
2024-05-01,7,43418
2024-05-02,7,43425
2024-05-03,5,43430
2024-05-04,10,43440
2024-05-05,8,43448
2024-05-06,6,43454
2024-05-07,2,43456
2024-05-08,3,43459
2024-05-09,3,43462
2024-05-10,8,43470
2024-05-11,5,43475
2024-05-12,4,43479
2024-05-13,6,43485
2024-05-14,1,43486
2024-05-15,5,43491
2024-05-16,1,43492
2024-05-17,3,43495
2024-05-18,2,43497
2024-05-19,2,43499
2024-05-20,4,43503
2024-05-21,3,43506
2024-05-22,5,43511
2024-05-23,4,43515
2024-05-24,1,43516
2024-05-25,1,43517
2024-05-26,1,43518
2024-05-27,2,43520
2024-05-28,0,43520
2024-05-29,1,43521
2024-05-30,1,43522
2024-05-31,1,43523
2024-06-01,1,43524
2024-06-02,0,43524
2024-06-03,0,43524
2024-06-04,0,43524
2024-06-05,0,43524
2024-06-06,0,43524
2024-06-07,1,43525
2024-06-08,0,43525
2024-06-09,0,43525
2024-06-10,0,43525
2024-06-11,0,43525
2024-06-12,0,43525
2024-06-13,0,43525
2024-06-14,0,43525
2024-06-15,0,43525
2024-06-16,0,43525
2024-06-17,0,43525
2024-06-18,0,43525
2024-06-19,0,43525
2024-06-20,0,43525
